,municipio,codigo,uf,ano,semestre,taxa_matriculas_100k
68670,MARTINOPOLIS,3529203.0,SP,2019,,15405.33
68671,MARTINOPOLIS,3529203.0,SP,2020,,15244.56
68672,MARTINOPOLIS,3529203.0,SP,2021,,15304.85
68673,MARTINOPOLIS,3529203.0,SP,2022,,15176.24
68674,MARTINOPOLIS,3529203.0,SP,2023,,14665.81
68675,MARTINOPOLIS,3529203.0,SP,2024,,13874.04
68676,MATAO,3529302.0,SP,2013,,17539.51
68677,MATAO,3529302.0,SP,2014,,16927.11
68678,MATAO,3529302.0,SP,2015,,15235.41
68679,MATAO,3529302.0,SP,2016,,15374.59
68680,MATAO,3529302.0,SP,2017,,14261.13
68681,MATAO,3529302.0,SP,2018,,13614.57
68682,MATAO,3529302.0,SP,2019,,13176.77
68683,MATAO,3529302.0,SP,2020,,12751.64
68684,MATAO,3529302.0,SP,2021,,12494.78
68685,MATAO,3529302.0,SP,2022,,12162.01
68686,MATAO,3529302.0,SP,2023,,12188.58
68687,MATAO,3529302.0,SP,2024,,11641.97
68688,MAUA,3529401.0,SP,2013,,20868.07
68689,MAUA,3529401.0,SP,2014,,20059.01
68690,MAUA,3529401.0,SP,2015,,18917.37
68691,MAUA,3529401.0,SP,2016,,18607.04
68692,MAUA,3529401.0,SP,2017,,18311.29
68693,MAUA,3529401.0,SP,2018,,17994.51
68694,MAUA,3529401.0,SP,2019,,16980.55
68695,MAUA,3529401.0,SP,2020,,16388.09
68696,MAUA,3529401.0,SP,2021,,15524.52
68697,MAUA,3529401.0,SP,2022,,15588.35
68698,MAUA,3529401.0,SP,2023,,14426.16
68699,MAUA,3529401.0,SP,2024,,13898.26
68700,MENDONCA,3529500.0,SP,2013,,14255.56
68701,MENDONCA,3529500.0,SP,2014,,14515.34
68702,MENDONCA,3529500.0,SP,2015,,14921.25
68703,MENDONCA,3529500.0,SP,2016,,16837.15
68704,MENDONCA,3529500.0,SP,2017,,15489.53
68705,MENDONCA,3529500.0,SP,2018,,17048.22
68706,MENDONCA,3529500.0,SP,2019,,15862.96
68707,MENDONCA,3529500.0,SP,2020,,17681.44
68708,MENDONCA,3529500.0,SP,2021,,17096.93
68709,MENDONCA,3529500.0,SP,2022,,10943.33
68710,MENDONCA,3529500.0,SP,2023,,10586.13
68711,MENDONCA,3529500.0,SP,2024,,10212.7
68712,MERIDIANO,3529609.0,SP,2013,,12817.15
68713,MERIDIANO,3529609.0,SP,2014,,12270.34
68714,MERIDIANO,3529609.0,SP,2015,,12729.66
68715,MERIDIANO,3529609.0,SP,2016,,10979.88
68716,MERIDIANO,3529609.0,SP,2017,,11154.86
68717,MERIDIANO,3529609.0,SP,2018,,10979.88
68718,MERIDIANO,3529609.0,SP,2019,,10892.39
68719,MERIDIANO,3529609.0,SP,2020,,9930.01
68720,MERIDIANO,3529609.0,SP,2021,,240.59
68721,MERIDIANO,3529609.0,SP,2022,,1793.53
68722,MERIDIANO,3529609.0,SP,2023,,3280.84
68723,MERIDIANO,3529609.0,SP,2024,,2274.72
68724,MESOPOLIS,3529658.0,SP,2013,,13524.59
68725,MESOPOLIS,3529658.0,SP,2014,,13627.05
68726,MESOPOLIS,3529658.0,SP,2015,,17008.2
68727,MESOPOLIS,3529658.0,SP,2016,,16649.59
68728,MESOPOLIS,3529658.0,SP,2017,,10604.51
68729,MESOPOLIS,3529658.0,SP,2018,,15522.54
68730,MESOPOLIS,3529658.0,SP,2019,,13063.52
68731,MESOPOLIS,3529658.0,SP,2020,,8555.33
68732,MESOPOLIS,3529658.0,SP,2021,,7377.05
68733,MESOPOLIS,3529658.0,SP,2022,,8555.33
68734,MESOPOLIS,3529658.0,SP,2023,,7786.89
68735,MESOPOLIS,3529658.0,SP,2024,,5840.16
68736,MIGUELOPOLIS,3529708.0,SP,2013,,19710.92
68737,MIGUELOPOLIS,3529708.0,SP,2014,,19340.57
68738,MIGUELOPOLIS,3529708.0,SP,2015,,16516.64
68739,MIGUELOPOLIS,3529708.0,SP,2016,,17041.3
68740,MIGUELOPOLIS,3529708.0,SP,2017,,17900.31
68741,MIGUELOPOLIS,3529708.0,SP,2018,,16321.18
68742,MIGUELOPOLIS,3529708.0,SP,2019,,15215.27
68743,MIGUELOPOLIS,3529708.0,SP,2020,,15940.54
68744,MIGUELOPOLIS,3529708.0,SP,2021,,15431.3
68745,MIGUELOPOLIS,3529708.0,SP,2022,,13888.17
68746,MIGUELOPOLIS,3529708.0,SP,2023,,13054.88
68747,MIGUELOPOLIS,3529708.0,SP,2024,,14279.1
68748,MINEIROS DO TIETE,3529807.0,SP,2013,,20187.0
68749,MINEIROS DO TIETE,3529807.0,SP,2014,,18495.1
68750,MINEIROS DO TIETE,3529807.0,SP,2015,,16509.35
68751,MINEIROS DO TIETE,3529807.0,SP,2016,,17061.44
68752,MINEIROS DO TIETE,3529807.0,SP,2017,,16776.49
68753,MINEIROS DO TIETE,3529807.0,SP,2018,,14924.31
68754,MINEIROS DO TIETE,3529807.0,SP,2019,,15476.4
68755,MINEIROS DO TIETE,3529807.0,SP,2020,,14781.83
68756,MINEIROS DO TIETE,3529807.0,SP,2021,,15013.36
68757,MINEIROS DO TIETE,3529807.0,SP,2022,,14550.31
68758,MINEIROS DO TIETE,3529807.0,SP,2023,,13615.32
68759,MINEIROS DO TIETE,3529807.0,SP,2024,,13926.98
68760,MIRA ESTRELA,3530003.0,SP,2013,,12028.15
68761,MIRA ESTRELA,3530003.0,SP,2014,,11612.28
68762,MIRA ESTRELA,3530003.0,SP,2015,,10524.63
68763,MIRA ESTRELA,3530003.0,SP,2016,,12028.15
68764,MIRA ESTRELA,3530003.0,SP,2017,,11836.21
68765,MIRA ESTRELA,3530003.0,SP,2018,,10844.53
68766,MIRA ESTRELA,3530003.0,SP,2019,,9788.87
68767,MIRA ESTRELA,3530003.0,SP,2020,,5822.14
68768,MIRA ESTRELA,3530003.0,SP,2021,,5566.22
68769,MIRA ESTRELA,3530003.0,SP,2022,,6365.96
68770,MIRA ESTRELA,3530003.0,SP,2023,,6653.87
68771,MIRA ESTRELA,3530003.0,SP,2024,,5534.23
68772,MIRACATU,3529906.0,SP,2013,,29666.36
68773,MIRACATU,3529906.0,SP,2014,,27618.17
68774,MIRACATU,3529906.0,SP,2015,,26011.97
68775,MIRACATU,3529906.0,SP,2016,,25483.75
68776,MIRACATU,3529906.0,SP,2017,,24551.29
68777,MIRACATU,3529906.0,SP,2018,,25144.18
68778,MIRACATU,3529906.0,SP,2019,,23279.25
68779,MIRACATU,3529906.0,SP,2020,,20147.69
68780,MIRACATU,3529906.0,SP,2021,,19835.07
68781,MIRACATU,3529906.0,SP,2022,,17361.07
68782,MIRACATU,3529906.0,SP,2023,,13690.51
68783,MIRACATU,3529906.0,SP,2024,,11308.14
68784,MIRANDOPOLIS,3530102.0,SP,2013,,11603.47
68785,MIRANDOPOLIS,3530102.0,SP,2014,,10056.11
68786,MIRANDOPOLIS,3530102.0,SP,2015,,10045.38
68787,MIRANDOPOLIS,3530102.0,SP,2016,,10199.05
68788,MIRANDOPOLIS,3530102.0,SP,2017,,9026.91
68789,MIRANDOPOLIS,3530102.0,SP,2018,,9273.49
68790,MIRANDOPOLIS,3530102.0,SP,2019,,9437.87
68791,MIRANDOPOLIS,3530102.0,SP,2020,,7990.57
68792,MIRANDOPOLIS,3530102.0,SP,2021,,7368.76
68793,MIRANDOPOLIS,3530102.0,SP,2022,,7543.87
68794,MIRANDOPOLIS,3530102.0,SP,2023,,7951.26
68795,MIRANDOPOLIS,3530102.0,SP,2024,,6764.82
68796,MIRANTE DO PARANAPANEMA,3530201.0,SP,2013,,21945.09
68797,MIRANTE DO PARANAPANEMA,3530201.0,SP,2014,,21794.31
68798,MIRANTE DO PARANAPANEMA,3530201.0,SP,2015,,20531.51
68799,MIRANTE DO PARANAPANEMA,3530201.0,SP,2016,,20267.64
68800,MIRANTE DO PARANAPANEMA,3530201.0,SP,2017,,20079.16
68801,MIRANTE DO PARANAPANEMA,3530201.0,SP,2018,,20211.1
68802,MIRANTE DO PARANAPANEMA,3530201.0,SP,2019,,18828.93
68803,MIRANTE DO PARANAPANEMA,3530201.0,SP,2020,,18062.45
68804,MIRANTE DO PARANAPANEMA,3530201.0,SP,2021,,16592.32
68805,MIRANTE DO PARANAPANEMA,3530201.0,SP,2022,,15310.67
68806,MIRANTE DO PARANAPANEMA,3530201.0,SP,2023,,11107.62
68807,MIRANTE DO PARANAPANEMA,3530201.0,SP,2024,,10259.47
68808,MIRASSOL,3530300.0,SP,2013,,13132.92
68809,MIRASSOL,3530300.0,SP,2014,,11978.78
68810,MIRASSOL,3530300.0,SP,2015,,12308.76
68811,MIRASSOL,3530300.0,SP,2016,,12922.94
68812,MIRASSOL,3530300.0,SP,2017,,12537.7
68813,MIRASSOL,3530300.0,SP,2018,,12899.25
68814,MIRASSOL,3530300.0,SP,2019,,11917.2
68815,MIRASSOL,3530300.0,SP,2020,,11576.17
68816,MIRASSOL,3530300.0,SP,2021,,10744.11
68817,MIRASSOL,3530300.0,SP,2022,,7336.94
68818,MIRASSOL,3530300.0,SP,2023,,7677.98
68819,MIRASSOL,3530300.0,SP,2024,,6378.58
68820,MIRASSOLANDIA,3530409.0,SP,2013,,17305.63
68821,MIRASSOLANDIA,3530409.0,SP,2014,,16898.69
68822,MIRASSOLANDIA,3530409.0,SP,2015,,16213.32
68823,MIRASSOLANDIA,3530409.0,SP,2016,,16363.25
68824,MIRASSOLANDIA,3530409.0,SP,2017,,15870.64
68825,MIRASSOLANDIA,3530409.0,SP,2018,,16149.07
68826,MIRASSOLANDIA,3530409.0,SP,2019,,15635.04
68827,MIRASSOLANDIA,3530409.0,SP,2020,,15549.37
68828,MIRASSOLANDIA,3530409.0,SP,2021,,16513.17
68829,MIRASSOLANDIA,3530409.0,SP,2022,,7603.34
68830,MIRASSOLANDIA,3530409.0,SP,2023,,8567.14
68831,MIRASSOLANDIA,3530409.0,SP,2024,,6254.02
68832,MOCOCA,3530508.0,SP,2013,,17387.45
68833,MOCOCA,3530508.0,SP,2014,,15596.7
68834,MOCOCA,3530508.0,SP,2015,,12878.06
68835,MOCOCA,3530508.0,SP,2016,,13424.74
68836,MOCOCA,3530508.0,SP,2017,,13334.61
68837,MOCOCA,3530508.0,SP,2018,,13575.45
68838,MOCOCA,3530508.0,SP,2019,,12823.39
68839,MOCOCA,3530508.0,SP,2020,,12012.23
68840,MOCOCA,3530508.0,SP,2021,,10264.33
68841,MOCOCA,3530508.0,SP,2022,,10779.98
68842,MOCOCA,3530508.0,SP,2023,,11979.73
68843,MOCOCA,3530508.0,SP,2024,,9496.02
68844,MOGI DAS CRUZES,3530607.0,SP,2013,,17565.48
68845,MOGI DAS CRUZES,3530607.0,SP,2014,,17241.23
68846,MOGI DAS CRUZES,3530607.0,SP,2015,,15975.24
68847,MOGI DAS CRUZES,3530607.0,SP,2016,,15643.46
68848,MOGI DAS CRUZES,3530607.0,SP,2017,,14626.19
68849,MOGI DAS CRUZES,3530607.0,SP,2018,,14384.12
68850,MOGI DAS CRUZES,3530607.0,SP,2019,,13824.87
68851,MOGI DAS CRUZES,3530607.0,SP,2020,,13129.64
68852,MOGI DAS CRUZES,3530607.0,SP,2021,,12455.01
68853,MOGI DAS CRUZES,3530607.0,SP,2022,,11004.09
68854,MOGI DAS CRUZES,3530607.0,SP,2023,,11102.87
68855,MOGI DAS CRUZES,3530607.0,SP,2024,,10597.22
68856,MOGI GUACU,3530706.0,SP,2013,,16755.39
68857,MOGI GUACU,3530706.0,SP,2014,,14108.6
68858,MOGI GUACU,3530706.0,SP,2015,,13237.84
68859,MOGI GUACU,3530706.0,SP,2016,,13694.7
68860,MOGI GUACU,3530706.0,SP,2017,,13711.62
68861,MOGI GUACU,3530706.0,SP,2018,,14286.92
68862,MOGI GUACU,3530706.0,SP,2019,,14243.32
68863,MOGI GUACU,3530706.0,SP,2020,,14223.8
68864,MOGI GUACU,3530706.0,SP,2021,,13152.59
68865,MOGI GUACU,3530706.0,SP,2022,,12794.65
68866,MOGI GUACU,3530706.0,SP,2023,,12589.65
68867,MOGI GUACU,3530706.0,SP,2024,,11918.03
68868,MOJI MIRIM,,SP,2013,,
68869,MOJI MIRIM,,SP,2014,,
68870,MOJI MIRIM,,SP,2015,,
68871,MOJI MIRIM,,SP,2016,,
68872,MOJI MIRIM,,SP,2017,,
68873,MOJI MIRIM,,SP,2018,,
68874,MOJI MIRIM,,SP,2019,,
68875,MOJI MIRIM,,SP,2020,,
68876,MOJI MIRIM,,SP,2021,,
68877,MOJI MIRIM,,SP,2022,,
68878,MOJI MIRIM,,SP,2023,,
68879,MOJI MIRIM,,SP,2024,,
68880,MOMBUCA,3530904.0,SP,2013,,20902.74
68881,MOMBUCA,3530904.0,SP,2014,,21171.41
68882,MOMBUCA,3530904.0,SP,2015,,21628.16
68883,MOMBUCA,3530904.0,SP,2016,,21628.16
68884,MOMBUCA,3530904.0,SP,2017,,19478.77
68885,MOMBUCA,3530904.0,SP,2018,,21520.69
68886,MOMBUCA,3530904.0,SP,2019,,19747.45
68887,MOMBUCA,3530904.0,SP,2020,,19881.78
68888,MOMBUCA,3530904.0,SP,2021,,22380.44
68889,MOMBUCA,3530904.0,SP,2022,,25362.71
68890,MOMBUCA,3530904.0,SP,2023,,23293.93
68891,MOMBUCA,3530904.0,SP,2024,,19075.77
68892,MONCOES,3531001.0,SP,2013,,7537.43
68893,MONCOES,3531001.0,SP,2014,,6711.41
68894,MONCOES,3531001.0,SP,2015,,6814.66
68895,MONCOES,3531001.0,SP,2016,,8156.94
68896,MONCOES,3531001.0,SP,2017,,7847.19
68897,MONCOES,3531001.0,SP,2018,,6608.16
68898,MONCOES,3531001.0,SP,2019,,6091.89
68899,MONCOES,3531001.0,SP,2020,,0.0
68900,MONCOES,3531001.0,SP,2021,,0.0
68901,MONCOES,3531001.0,SP,2022,,1652.04
68902,MONCOES,3531001.0,SP,2023,,1342.28
68903,MONCOES,3531001.0,SP,2024,,0.0
68904,MONGAGUA,3531100.0,SP,2013,,21478.27
68905,MONGAGUA,3531100.0,SP,2014,,21176.41
68906,MONGAGUA,3531100.0,SP,2015,,20584.01
68907,MONGAGUA,3531100.0,SP,2016,,21804.33
68908,MONGAGUA,3531100.0,SP,2017,,20848.74
68909,MONGAGUA,3531100.0,SP,2018,,20782.55
68910,MONGAGUA,3531100.0,SP,2019,,18931.09
68911,MONGAGUA,3531100.0,SP,2020,,19959.32
68912,MONGAGUA,3531100.0,SP,2021,,19791.45
68913,MONGAGUA,3531100.0,SP,2022,,20910.07
68914,MONGAGUA,3531100.0,SP,2023,,20556.57
68915,MONGAGUA,3531100.0,SP,2024,,18990.82
68916,MONTE ALEGRE DO SUL,3531209.0,SP,2013,,18418.92
68917,MONTE ALEGRE DO SUL,3531209.0,SP,2014,,18824.62
68918,MONTE ALEGRE DO SUL,3531209.0,SP,2015,,18488.47
68919,MONTE ALEGRE DO SUL,3531209.0,SP,2016,,20841.54
68920,MONTE ALEGRE DO SUL,3531209.0,SP,2017,,20957.46
68921,MONTE ALEGRE DO SUL,3531209.0,SP,2018,,19670.8
68922,MONTE ALEGRE DO SUL,3531209.0,SP,2019,,18975.31
68923,MONTE ALEGRE DO SUL,3531209.0,SP,2020,,19995.36
68924,MONTE ALEGRE DO SUL,3531209.0,SP,2021,,20667.67
68925,MONTE ALEGRE DO SUL,3531209.0,SP,2022,,20586.53
68926,MONTE ALEGRE DO SUL,3531209.0,SP,2023,,19937.41
68927,MONTE ALEGRE DO SUL,3531209.0,SP,2024,,20030.14
68928,MONTE ALTO,3531308.0,SP,2013,,13292.98
68929,MONTE ALTO,3531308.0,SP,2014,,12948.25
68930,MONTE ALTO,3531308.0,SP,2015,,12500.53
68931,MONTE ALTO,3531308.0,SP,2016,,12857.86
68932,MONTE ALTO,3531308.0,SP,2017,,12542.57
68933,MONTE ALTO,3531308.0,SP,2018,,12408.04
68934,MONTE ALTO,3531308.0,SP,2019,,11493.67
68935,MONTE ALTO,3531308.0,SP,2020,,11312.9
68936,MONTE ALTO,3531308.0,SP,2021,,12542.57
68937,MONTE ALTO,3531308.0,SP,2022,,10940.85
68938,MONTE ALTO,3531308.0,SP,2023,,10013.87
68939,MONTE ALTO,3531308.0,SP,2024,,9278.18
68940,MONTE APRAZIVEL,3531407.0,SP,2013,,14551.17
68941,MONTE APRAZIVEL,3531407.0,SP,2014,,15529.62
68942,MONTE APRAZIVEL,3531407.0,SP,2015,,15022.44
68943,MONTE APRAZIVEL,3531407.0,SP,2016,,15991.92
68944,MONTE APRAZIVEL,3531407.0,SP,2017,,14932.68
68945,MONTE APRAZIVEL,3531407.0,SP,2018,,14524.24
68946,MONTE APRAZIVEL,3531407.0,SP,2019,,12526.93
68947,MONTE APRAZIVEL,3531407.0,SP,2020,,11494.61
68948,MONTE APRAZIVEL,3531407.0,SP,2021,,10893.18
68949,MONTE APRAZIVEL,3531407.0,SP,2022,,12441.65
68950,MONTE APRAZIVEL,3531407.0,SP,2023,,12562.84
68951,MONTE APRAZIVEL,3531407.0,SP,2024,,12877.02
68952,MONTE AZUL PAULISTA,3531506.0,SP,2013,,14919.29
68953,MONTE AZUL PAULISTA,3531506.0,SP,2014,,14820.12
68954,MONTE AZUL PAULISTA,3531506.0,SP,2015,,13806.4
68955,MONTE AZUL PAULISTA,3531506.0,SP,2016,,13586.03
68956,MONTE AZUL PAULISTA,3531506.0,SP,2017,,13029.59
68957,MONTE AZUL PAULISTA,3531506.0,SP,2018,,12583.33
68958,MONTE AZUL PAULISTA,3531506.0,SP,2019,,11575.12
68959,MONTE AZUL PAULISTA,3531506.0,SP,2020,,9850.7
68960,MONTE AZUL PAULISTA,3531506.0,SP,2021,,10307.97
68961,MONTE AZUL PAULISTA,3531506.0,SP,2022,,10633.02
68962,MONTE AZUL PAULISTA,3531506.0,SP,2023,,7200.71
68963,MONTE AZUL PAULISTA,3531506.0,SP,2024,,6049.25
68964,MONTE CASTELO,3531605.0,SP,2013,,17100.9
68965,MONTE CASTELO,4211108.0,SP,2013,,9332.99
68966,MONTE CASTELO,3531605.0,SP,2014,,16390.34
68967,MONTE CASTELO,4211108.0,SP,2014,,8945.19
68968,MONTE CASTELO,3531605.0,SP,2015,,16248.22
68969,MONTE CASTELO,4211108.0,SP,2015,,8867.63
68970,MONTE CASTELO,3531605.0,SP,2016,,16485.08
68971,MONTE CASTELO,4211108.0,SP,2016,,8996.9
68972,MONTE CASTELO,3531605.0,SP,2017,,18143.06
68973,MONTE CASTELO,4211108.0,SP,2017,,9901.76
68974,MONTE CASTELO,3531605.0,SP,2018,,17077.21
68975,MONTE CASTELO,4211108.0,SP,2018,,9320.06
68976,MONTE CASTELO,3531605.0,SP,2019,,17408.81
68977,MONTE CASTELO,4211108.0,SP,2019,,9501.03
68978,MONTE CASTELO,3531605.0,SP,2020,,18285.17
68979,MONTE CASTELO,4211108.0,SP,2020,,9979.32
68980,MONTE CASTELO,3531605.0,SP,2021,,18379.91
68981,MONTE CASTELO,4211108.0,SP,2021,,10031.02
68982,MONTE CASTELO,3531605.0,SP,2022,,11061.11
68983,MONTE CASTELO,4211108.0,SP,2022,,6036.71
68984,MONTE CASTELO,3531605.0,SP,2023,,9876.84
68985,MONTE CASTELO,4211108.0,SP,2023,,5390.38
68986,MONTE CASTELO,3531605.0,SP,2024,,9663.67
68987,MONTE CASTELO,4211108.0,SP,2024,,5274.04
68988,MONTE MOR,3531803.0,SP,2013,,20410.75
68989,MONTE MOR,3531803.0,SP,2014,,20475.7
68990,MONTE MOR,3531803.0,SP,2015,,20206.61
68991,MONTE MOR,3531803.0,SP,2016,,20494.26
68992,MONTE MOR,3531803.0,SP,2017,,20149.39
68993,MONTE MOR,3531803.0,SP,2018,,19819.99
68994,MONTE MOR,3531803.0,SP,2019,,19806.07
68995,MONTE MOR,3531803.0,SP,2020,,20017.94
68996,MONTE MOR,3531803.0,SP,2021,,20559.22
68997,MONTE MOR,3531803.0,SP,2022,,21202.56
68998,MONTE MOR,3531803.0,SP,2023,,19335.93
68999,MONTE MOR,3531803.0,SP,2024,,18355.45
69000,MONTEIRO LOBATO,3531704.0,SP,2013,,24093.77
69001,MONTEIRO LOBATO,3531704.0,SP,2014,,21217.98
69002,MONTEIRO LOBATO,3531704.0,SP,2015,,22377.96
69003,MONTEIRO LOBATO,3531704.0,SP,2016,,20831.32
69004,MONTEIRO LOBATO,3531704.0,SP,2017,,19478.01
69005,MONTEIRO LOBATO,3531704.0,SP,2018,,19961.33
69006,MONTEIRO LOBATO,3531704.0,SP,2019,,19913.0
69007,MONTEIRO LOBATO,3531704.0,SP,2020,,19961.33
69008,MONTEIRO LOBATO,3531704.0,SP,2021,,20927.98
69009,MONTEIRO LOBATO,3531704.0,SP,2022,,18100.53
69010,MONTEIRO LOBATO,3531704.0,SP,2023,,16360.56
69011,MONTEIRO LOBATO,3531704.0,SP,2024,,18946.35
69012,MORRO AGUDO,3531902.0,SP,2013,,20799.77
69013,MORRO AGUDO,3531902.0,SP,2014,,21168.51
69014,MORRO AGUDO,3531902.0,SP,2015,,19260.37
69015,MORRO AGUDO,3531902.0,SP,2016,,19482.33
69016,MORRO AGUDO,3531902.0,SP,2017,,19672.07
69017,MORRO AGUDO,3531902.0,SP,2018,,17935.77
69018,MORRO AGUDO,3531902.0,SP,2019,,17656.54
69019,MORRO AGUDO,3531902.0,SP,2020,,17133.86
69020,MORRO AGUDO,3531902.0,SP,2021,,17735.3
69021,MORRO AGUDO,3531902.0,SP,2022,,12694.66
69022,MORRO AGUDO,3531902.0,SP,2023,,13629.04
69023,MORRO AGUDO,3531902.0,SP,2024,,11201.8
69024,MORUNGABA,3532009.0,SP,2013,,20371.72
69025,MORUNGABA,3532009.0,SP,2014,,20386.3
69026,MORUNGABA,3532009.0,SP,2015,,19803.21
69027,MORUNGABA,3532009.0,SP,2016,,19489.8
69028,MORUNGABA,3532009.0,SP,2017,,19132.65
69029,MORUNGABA,3532009.0,SP,2018,,18462.1
69030,MORUNGABA,3532009.0,SP,2019,,17871.72
69031,MORUNGABA,3532009.0,SP,2020,,17623.91
69032,MORUNGABA,3532009.0,SP,2021,,17849.85
69033,MORUNGABA,3532009.0,SP,2022,,18163.27
69034,MORUNGABA,3532009.0,SP,2023,,12798.83
69035,MORUNGABA,3532009.0,SP,2024,,11479.59
69036,MOTUCA,3532058.0,SP,2013,,21566.68
69037,MOTUCA,3532058.0,SP,2014,,21864.15
69038,MOTUCA,3532058.0,SP,2015,,20996.53
69039,MOTUCA,3532058.0,SP,2016,,20302.43
69040,MOTUCA,3532058.0,SP,2017,,17674.76
69041,MOTUCA,3532058.0,SP,2018,,18765.49
69042,MOTUCA,3532058.0,SP,2019,,17575.61
69043,MOTUCA,3532058.0,SP,2020,,18319.29
69044,MOTUCA,3532058.0,SP,2021,,20575.11
69045,MOTUCA,3532058.0,SP,2022,,19236.49
69046,MOTUCA,3532058.0,SP,2023,,17600.4
69047,MOTUCA,3532058.0,SP,2024,,15790.78
69048,MURUTINGA DO SUL,3532108.0,SP,2013,,14102.22
69049,MURUTINGA DO SUL,3532108.0,SP,2014,,15306.4
69050,MURUTINGA DO SUL,3532108.0,SP,2015,,7867.27
69051,MURUTINGA DO SUL,3532108.0,SP,2016,,7492.64
69052,MURUTINGA DO SUL,3532108.0,SP,2017,,6689.86
69053,MURUTINGA DO SUL,3532108.0,SP,2018,,5244.85
69054,MURUTINGA DO SUL,3532108.0,SP,2019,,5244.85
69055,MURUTINGA DO SUL,3532108.0,SP,2020,,0.0
69056,MURUTINGA DO SUL,3532108.0,SP,2021,,0.0
69057,MURUTINGA DO SUL,3532108.0,SP,2022,,1873.16
69058,MURUTINGA DO SUL,3532108.0,SP,2023,,1926.68
69059,MURUTINGA DO SUL,3532108.0,SP,2024,,0.0
69060,NANTES,3532157.0,SP,2013,,31691.73
69061,NANTES,3532157.0,SP,2014,,26203.01
69062,NANTES,3532157.0,SP,2015,,24887.22
69063,NANTES,3532157.0,SP,2016,,24360.9
69064,NANTES,3532157.0,SP,2017,,22819.55
69065,NANTES,3532157.0,SP,2018,,21729.32
69066,NANTES,3532157.0,SP,2019,,24473.68
69067,NANTES,3532157.0,SP,2020,,19248.12
69068,NANTES,3532157.0,SP,2021,,18759.4
69069,NANTES,3532157.0,SP,2022,,13796.99
69070,NANTES,3532157.0,SP,2023,,9699.25
69071,NANTES,3532157.0,SP,2024,,7556.39
69072,NARANDIBA,3532207.0,SP,2013,,20339.58
69073,NARANDIBA,3532207.0,SP,2014,,20444.6
69074,NARANDIBA,3532207.0,SP,2015,,17363.91
69075,NARANDIBA,3532207.0,SP,2016,,17626.47
69076,NARANDIBA,3532207.0,SP,2017,,17731.49
69077,NARANDIBA,3532207.0,SP,2018,,20129.53
69078,NARANDIBA,3532207.0,SP,2019,,16523.72
69079,NARANDIBA,3532207.0,SP,2020,,19761.95
69080,NARANDIBA,3532207.0,SP,2021,,19849.47
69081,NARANDIBA,3532207.0,SP,2022,,17608.96
69082,NARANDIBA,3532207.0,SP,2023,,16803.78
69083,NARANDIBA,3532207.0,SP,2024,,13162.96
69084,NATIVIDADE DA SERRA,3532306.0,SP,2013,,21617.37
69085,NATIVIDADE DA SERRA,3532306.0,SP,2014,,21103.01
69086,NATIVIDADE DA SERRA,3532306.0,SP,2015,,19974.28
69087,NATIVIDADE DA SERRA,3532306.0,SP,2016,,20302.9
69088,NATIVIDADE DA SERRA,3532306.0,SP,2017,,19145.59
69089,NATIVIDADE DA SERRA,3532306.0,SP,2018,,17273.9
69090,NATIVIDADE DA SERRA,3532306.0,SP,2019,,17502.5
69091,NATIVIDADE DA SERRA,3532306.0,SP,2020,,16873.84
69092,NATIVIDADE DA SERRA,3532306.0,SP,2021,,17245.32
69093,NATIVIDADE DA SERRA,3532306.0,SP,2022,,16788.11
69094,NATIVIDADE DA SERRA,3532306.0,SP,2023,,12516.07
69095,NATIVIDADE DA SERRA,3532306.0,SP,2024,,9729.96
69096,NAZARE PAULISTA,3532405.0,SP,2013,,20941.98
69097,NAZARE PAULISTA,3532405.0,SP,2014,,20843.17
69098,NAZARE PAULISTA,3532405.0,SP,2015,,17642.86
69099,NAZARE PAULISTA,3532405.0,SP,2016,,18098.48
69100,NAZARE PAULISTA,3532405.0,SP,2017,,17873.41
69101,NAZARE PAULISTA,3532405.0,SP,2018,,17544.05
69102,NAZARE PAULISTA,3532405.0,SP,2019,,17181.75
69103,NAZARE PAULISTA,3532405.0,SP,2020,,17340.95
69104,NAZARE PAULISTA,3532405.0,SP,2021,,16380.3
69105,NAZARE PAULISTA,3532405.0,SP,2022,,15765.49
69106,NAZARE PAULISTA,3532405.0,SP,2023,,11110.5
69107,NAZARE PAULISTA,3532405.0,SP,2024,,10062.03
69108,NEVES PAULISTA,3532504.0,SP,2013,,13393.13
69109,NEVES PAULISTA,3532504.0,SP,2014,,13558.1
69110,NEVES PAULISTA,3532504.0,SP,2015,,13547.79
69111,NEVES PAULISTA,3532504.0,SP,2016,,13619.96
69112,NEVES PAULISTA,3532504.0,SP,2017,,13516.86
69113,NEVES PAULISTA,3532504.0,SP,2018,,13393.13
69114,NEVES PAULISTA,3532504.0,SP,2019,,12279.62
69115,NEVES PAULISTA,3532504.0,SP,2020,,12331.17
69116,NEVES PAULISTA,3532504.0,SP,2021,,13104.44
69117,NEVES PAULISTA,3532504.0,SP,2022,,13475.62
69118,NEVES PAULISTA,3532504.0,SP,2023,,8186.41
69119,NEVES PAULISTA,3532504.0,SP,2024,,7743.07
69120,NHANDEARA,3532603.0,SP,2013,,13611.45
69121,NHANDEARA,3532603.0,SP,2014,,13621.6
69122,NHANDEARA,3532603.0,SP,2015,,13103.94
69123,NHANDEARA,3532603.0,SP,2016,,11885.91
